data_iniSE,epidemiological_week,estimated_cases,casos_est_min,casos_est_max,notified_cases,p_rt1,p_inc100k,Localidade_id,alert_level,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,date,year,month,city_name,uf,population,lat,lon,incidence_rate_per_100k,alert_status,avg_temp_c,total_precipitation_mm
1740873600000,202510,119,119,119.0,119,0.42553726,8.703054,0,4,150140220251020529,2026-03-17,Belém,,0.97613794,1367336,23.7053285714286,96.9994857142857,0,0,2,91.62,83.8215714285714,25.0405,26.8777142857143,58,,,,,12639,2025-03-02,2025,3,Belém,PA,1303389,-1.4558,-48.4902,9.13,Epidemic (Red),25.1,110.5
1741478400000,202511,137,137,137.0,137,0.8515614,10.019484,0,4,150140220251120535,2026-03-23,Belém,,1.1388177,1367336,24.0888571428571,95.0039,1,0,2,88.1641571428571,77.7133714285714,25.7390857142857,27.9938714285714,51,,,,,12639,2025-03-09,2025,3,Belém,PA,1303389,-1.4558,-48.4902,10.51,Epidemic (Red),25.0,144.3
1742083200000,202512,130,130,130.0,130,0.6624323,9.507539,0,4,150140220251220543,2026-03-31,Belém,,1.0539927,1367336,24.2992142857143,95.3989,1,0,2,89.3718857142857,78.1229285714286,25.6774857142857,28.0667428571429,46,,,,,12639,2025-03-16,2025,3,Belém,PA,1303389,-1.4558,-48.4902,9.97,Epidemic (Red),25.7,91.2
1742688000000,202513,129,129,129.0,129,0.5050757,9.434403,0,4,150140220251320552,2026-04-09,Belém,,1.0015836,1367336,24.6368571428571,93.7976857142857,1,0,2,85.7684571428571,72.3679285714286,26.4523571428571,29.3870142857143,46,,,,,12639,2025-03-23,2025,3,Belém,PA,1303389,-1.4558,-48.4902,9.9,Epidemic (Red),25.7,63.6
1743292800000,202514,103,103,103.0,103,0.044903133,7.532896,0,4,150140220251420556,2026-04-13,Belém,,0.7999872,1367336,24.4751285714286,95.0802571428571,1,0,2,87.5918571428571,75.7817857142857,26.1609142857143,28.7990142857143,33,,,,,12639,2025-03-30,2025,3,Belém,PA,1303389,-1.4558,-48.4902,7.9,Epidemic (Red),26.1,58.3
1743897600000,202515,103,103,103.0,103,0.109782785,7.532896,0,4,150140220251520565,2026-04-22,Belém,,0.848827,1367336,24.2892,95.6938285714286,1,0,2,88.7774285714286,78.0164714285714,25.8516142857143,28.3991857142857,34,,,,,12639,2025-04-06,2025,4,Belém,PA,1303389,-1.4558,-48.4902,7.9,Epidemic (Red),25.8,61.4
1744502400000,202516,52,52,52.0,52,4.0017e-06,3.8030155,0,2,150140220251620571,2026-04-28,Belém,,0.4829218,1367336,25.0286285714286,93.2754428571428,1,0,1,84.7725571428571,72.1960142857143,26.8218714285714,29.5008,17,,,,,12639,2025-04-13,2025,4,Belém,PA,1303389,-1.4558,-48.4902,3.99,Attention (Yellow),25.7,93.0
1745107200000,202517,56,56,56.0,56,0.0027682856,4.0955553,0,2,150140220251720578,2026-05-05,Belém,,0.62794703,1367336,24.5114428571429,95.493,1,0,1,88.9654,78.5602714285714,26.0215571428571,28.3953,21,,,,,12639,2025-04-20,2025,4,Belém,PA,1303389,-1.4558,-48.4902,4.3,Attention (Yellow),26.6,52.2
1745712000000,202518,48,48,48.0,48,0.03109211,3.5104759,0,2,150140220251820586,2026-05-13,Belém,,0.7062948,1367336,24.6988428571429,94.1944428571429,1,0,1,86.0217,71.6784571428571,26.4912857142857,29.4217428571429,20,,,,,12639,2025-04-27,2025,4,Belém,PA,1303389,-1.4558,-48.4902,3.68,Attention (Yellow),25.5,111.6
1746316800000,202519,57,57,57.0,57,0.5507815,4.16869,0,2,150140220251920592,2026-05-19,Belém,,1.0242527,1367336,24.8920142857143,93.4345,1,0,1,85.9570857142857,73.5836285714286,26.5708428571429,29.2573285714286,20,,,,,12639,2025-05-04,2025,5,Belém,PA,1303389,-1.4558,-48.4902,4.37,Attention (Yellow),26.8,25.0
1746921600000,202520,34,34,34.0,34,0.027484585,2.486587,0,2,150140220252020599,2026-05-26,Belém,,0.6588432,1367336,24.5420428571429,94.9800285714286,1,0,1,87.5138714285714,75.6011142857143,26.376,29.1665285714286,10,,,,,12639,2025-05-11,2025,5,Belém,PA,1303389,-1.4558,-48.4902,2.61,Attention (Yellow),26.1,72.2
1747526400000,202521,53,53,53.0,53,0.66535324,3.8761504,0,2,150140220252120608,2026-06-04,Belém,,1.0880562,1367336,24.7598857142857,94.0193714285714,1,0,1,86.7929428571429,73.5785142857143,26.4125,29.4216142857143,22,,,,,12639,2025-05-18,2025,5,Belém,PA,1303389,-1.4558,-48.4902,4.07,Attention (Yellow),26.1,108.3
1748131200000,202522,55,55,55.0,55,0.81597763,4.0224204,0,2,150140220252220619,2026-06-15,Belém,,1.1957254,1367336,24.8718,92.7096571428571,1,0,1,81.4379285714286,66.6392,27.2986571428571,30.2206,21,,,,,12639,2025-05-25,2025,5,Belém,PA,1303389,-1.4558,-48.4902,4.22,Attention (Yellow),26.4,39.8
1748736000000,202523,32,32,32.0,32,0.038008936,2.3403172,0,2,150140220252320621,2026-06-17,Belém,,0.67079157,1367336,25.0070285714286,91.5086714285714,1,0,1,83.1495714285714,71.4343714285714,26.9374428571429,29.6988142857143,16,,,,,12639,2025-06-01,2025,6,Belém,PA,1303389,-1.4558,-48.4902,2.46,Attention (Yellow),27.2,14.3
1749340800000,202524,35,35,35.0,35,0.09993216,2.559722,0,2,150140220252420627,2026-06-23,Belém,,0.75278795,1367336,24.7068,93.2616142857143,1,0,1,85.2226857142857,72.6673,26.5640428571429,29.4223,12,,,,,12639,2025-06-08,2025,6,Belém,PA,1303389,-1.4558,-48.4902,2.69,Attention (Yellow),26.6,23.0
1749945600000,202525,37,37,37.0,37,0.3842544,2.7059917,0,2,150140220252520636,2026-07-02,Belém,,0.93526244,1367336,24.4595714285714,90.6738428571429,1,0,1,83.1512,71.7146142857143,26.3122142857143,29.0515,12,,,,,12639,2025-06-15,2025,6,Belém,PA,1303389,-1.4558,-48.4902,2.84,Attention (Yellow),26.3,34.2
1750550400000,202526,25,25,25.0,25,0.09189213,1.8283728,0,2,150140220252620642,2026-07-08,Belém,,0.7098691,1367336,24.5712,92.7482714285714,1,0,1,83.8117857142857,70.8786285714286,26.5569571428571,29.5385857142857,10,,,,,12639,2025-06-22,2025,6,Belém,PA,1303389,-1.4558,-48.4902,1.92,Attention (Yellow),26.2,27.3
1751155200000,202527,30,30,30.0,30,0.35742164,2.1940475,0,2,150140220252720647,2026-07-13,Belém,,0.9124797,1367336,24.3395285714286,93.1918571428571,1,0,1,85.5763571428571,73.4263857142857,26.1509428571429,29.1183,7,,,,,12639,2025-06-29,2025,6,Belém,PA,1303389,-1.4558,-48.4902,2.3,Attention (Yellow),26.2,30.3
1751760000000,202528,32,32,32.0,32,0.6033192,2.3403172,0,2,150140220252820654,2026-07-20,Belém,,1.0683671,1367336,24.4251571428571,93.1211285714286,1,0,1,84.1763571428571,70.8215,26.399,29.2627571428571,11,,,,,12639,2025-07-06,2025,7,Belém,PA,1303389,-1.4558,-48.4902,2.46,Attention (Yellow),26.0,28.5
1752364800000,202529,26,26,26.0,26,0.32632232,1.9015077,0,2,150140220252920662,2026-07-28,Belém,,0.8867211,1367336,24.3696857142857,92.5089857142857,1,0,1,81.1256,64.5064428571429,26.7233428571429,29.8786714285714,10,,,,,12639,2025-07-13,2025,7,Belém,PA,1303389,-1.4558,-48.4902,1.99,Attention (Yellow),26.2,40.3
1752969600000,202530,23,23,23.0,23,0.19770196,1.682103,0,2,150140220253020671,2026-08-06,Belém,,0.7910089,1367336,24.5424714285714,92.6133142857143,1,0,1,82.5452285714286,67.9631142857143,26.8320714285714,30.108,8,,,,,12639,2025-07-20,2025,7,Belém,PA,1303389,-1.4558,-48.4902,1.76,Attention (Yellow),27.0,10.4
1753574400000,202531,28,28,28.0,28,0.5579322,2.0477777,0,2,150140220253120671,2026-08-06,Belém,,1.0398035,1367336,24.1612571428571,91.7002428571429,1,0,1,81.3709142857143,67.0454285714286,26.4479428571429,29.4904571428571,12,,,,,12639,2025-07-27,2025,7,Belém,PA,1303389,-1.4558,-48.4902,2.15,Attention (Yellow),27.3,12.0
1754179200000,202532,55,55,55.0,55,0.99912584,4.0224204,0,2,150140220253220671,2026-08-06,Belém,,2.0313447,1367336,24.3956285714286,93.0880857142857,1,1,1,83.9175428571429,69.7053285714286,26.3345571428571,29.6425428571429,26,,,,,12639,2025-08-03,2025,8,Belém,PA,1303389,-1.4558,-48.4902,4.22,Attention (Yellow),26.5,37.1
1754784000000,202533,28,28,28.0,28,0.25526994,2.0477777,0,2,150140220253320671,2026-08-06,Belém,,0.8457813,1367336,24.4193428571429,91.4845285714286,1,0,1,81.7707714285714,68.2326285714286,26.6880571428571,29.7903714285714,7,,,,,12639,2025-08-10,2025,8,Belém,PA,1303389,-1.4558,-48.4902,2.15,Attention (Yellow),26.1,39.5
1755388800000,202534,32,32,32.0,32,0.21517397,2.3403172,0,2,150140220253420671,2026-08-06,Belém,,0.82941854,1367336,24.4026857142857,92.1706,1,0,1,81.2133142857143,65.6642,26.7285714285714,29.8237,13,,,,,12639,2025-08-17,2025,8,Belém,PA,1303389,-1.4558,-48.4902,2.46,Attention (Yellow),26.4,32.3
1755993600000,202535,30,30,30.0,30,0.24843541,2.1940475,0,2,150140220253520671,2026-08-06,Belém,,0.84605294,1367336,24.7236285714286,91.7421,1,0,1,80.7838,65.8902857142857,27.0243428571429,30.4192,4,,,,,12639,2025-08-24,2025,8,Belém,PA,1303389,-1.4558,-48.4902,2.3,Attention (Yellow),27.5,11.4
1756598400000,202536,39,39,39.0,39,0.798419,2.8522615,0,2,150140220253620671,2026-08-06,Belém,,1.2186428,1367336,24.8296,91.6628,1,0,1,80.3704142857143,65.6640571428571,27.1662714285714,30.4607857142857,16,,,,,12639,2025-08-31,2025,8,Belém,PA,1303389,-1.4558,-48.4902,2.99,Attention (Yellow),26.6,25.2
1757203200000,202537,33,33,33.0,33,0.51539344,2.4134521,0,2,150140220253720671,2026-08-06,Belém,,1.0095086,1367336,25.0305142857143,91.2400285714286,1,0,1,79.3548428571429,62.871,27.3424285714286,30.7279714285714,12,,,,,12639,2025-09-07,2025,9,Belém,PA,1303389,-1.4558,-48.4902,2.53,Attention (Yellow),26.5,27.6
1757808000000,202538,50,50,50.0,50,0.9447753,3.6567457,0,2,150140220253820671,2026-08-06,Belém,,1.4139608,1367336,24.7731714285714,90.2838,1,0,1,76.6222,61.5699428571429,27.495,30.841,17,,,,,12639,2025-09-14,2025,9,Belém,PA,1303389,-1.4558,-48.4902,3.84,Attention (Yellow),26.8,13.0
1758412800000,202539,22,22,22.0,22,0.02001858,1.6089681,0,2,150140220253920671,2026-08-06,Belém,,0.58427244,1367336,24.7914,89.4597857142857,1,0,1,74.5382571428571,56.8497142857143,27.6785,31.3636714285714,5,,,,,12639,2025-09-21,2025,9,Belém,PA,1303389,-1.4558,-48.4902,1.69,Attention (Yellow),27.2,6.7
1759017600000,202540,38,38,38.0,38,0.52075505,2.7791266,0,2,150140220254020671,2026-08-06,Belém,,1.0119816,1367336,25.0084714285714,90.0663428571429,1,0,1,76.2379142857143,58.9466714285714,27.6052571428571,31.3197571428571,18,,,,,12639,2025-09-28,2025,9,Belém,PA,1303389,-1.4558,-48.4902,2.92,Attention (Yellow),27.0,12.4
1759622400000,202541,29,29,29.0,29,0.27931416,2.1209126,0,2,150140220254120671,2026-08-06,Belém,,0.8632366,1367336,25.0310571428571,89.6897857142857,1,0,1,77.1902142857143,60.1158285714286,27.5097857142857,31.0924571428571,5,,,,,12639,2025-10-05,2025,10,Belém,PA,1303389,-1.4558,-48.4902,2.22,Attention (Yellow),26.8,29.7
1760227200000,202542,30,30,30.0,30,0.40048075,2.1940475,0,2,150140220254220671,2026-08-06,Belém,,0.9383473,1367336,24.8285142857143,89.2007857142857,1,0,1,73.8113428571428,54.5248714285714,27.6679428571429,31.3518285714286,10,,,,,12639,2025-10-12,2025,10,Belém,PA,1303389,-1.4558,-48.4902,2.3,Attention (Yellow),26.6,24.8
1760832000000,202543,30,30,30.0,30,0.44583374,2.1940475,0,2,150140220254320671,2026-08-06,Belém,,0.9659679,1367336,24.9738,89.2264285714286,1,0,1,74.9255714285714,54.8406428571429,27.7271714285714,31.6130142857143,12,,,,,12639,2025-10-19,2025,10,Belém,PA,1303389,-1.4558,-48.4902,2.3,Attention (Yellow),27.2,6.9
1761436800000,202544,19,19,19.0,19,0.06458176,1.3895633,0,2,150140220254420671,2026-08-06,Belém,,0.6456816,1367336,25.1153,88.2821857142857,1,0,0,74.0579285714286,55.5174142857143,27.8936714285714,31.6025428571429,8,,,,,12639,2025-10-26,2025,10,Belém,PA,1303389,-1.4558,-48.4902,1.46,Attention (Yellow),26.8,34.5
1762041600000,202545,37,37,37.0,37,0.881936,2.7059917,0,2,150140220254520671,2026-08-06,Belém,,1.3425416,1367336,25.1556571428571,88.9104714285714,1,0,1,74.7167857142857,55.6714857142857,27.8924285714286,31.5857571428571,13,,,,,12639,2025-11-02,2025,11,Belém,PA,1303389,-1.4558,-48.4902,2.84,Attention (Yellow),26.9,10.2
1762646400000,202546,48,48,48.0,48,0.98934823,3.5104759,0,2,150140220254620671,2026-08-06,Belém,,1.7059461,1367336,25.4616714285714,88.2299142857143,1,1,1,75.3895142857143,58.7467714285714,27.8574857142857,31.2214,15,,,,,12639,2025-11-09,2025,11,Belém,PA,1303389,-1.4558,-48.4902,3.68,Attention (Yellow),27.2,19.7
1763251200000,202547,50,50,50.0,50,0.94387364,3.6567457,0,2,150140220254720671,2026-08-06,Belém,,1.4112704,1367336,25.2903571428571,90.4711571428571,1,0,1,76.9775285714286,57.5042,27.8098,31.3204571428571,13,,,,,12639,2025-11-16,2025,11,Belém,PA,1303389,-1.4558,-48.4902,3.84,Attention (Yellow),27.3,11.7
1763856000000,202548,48,48,48.0,48,0.6641447,3.5104759,0,2,150140220254820671,2026-08-06,Belém,,1.0920237,1367336,25.2160857142857,89.6343571428571,1,0,1,77.6234142857143,62.5825285714286,27.5019714285714,30.4602714285714,12,,,,,12639,2025-11-23,2025,11,Belém,PA,1303389,-1.4558,-48.4902,3.68,Attention (Yellow),27.2,34.7
1764460800000,202549,50,50,50.0,50,0.58192384,3.6567457,0,2,150140220254920671,2026-08-06,Belém,,1.0424967,1367336,25.2139142857143,88.5363714285714,1,0,1,74.5653285714286,55.7429142857143,27.8001,31.2874571428571,19,,,,,12639,2025-11-30,2025,11,Belém,PA,1303389,-1.4558,-48.4902,3.84,Attention (Yellow),26.9,11.3
1765065600000,202550,58,58,58.0,58,0.8023665,4.241825,0,2,150140220255020671,2026-08-06,Belém,,1.178002,1367336,25.5223,88.3738714285714,1,0,1,75.3767857142857,58.2768142857143,28.0027428571429,31.3716,23,,,,,12639,2025-12-07,2025,12,Belém,PA,1303389,-1.4558,-48.4902,4.45,Attention (Yellow),27.7,10.8
1765670400000,202551,48,48,48.0,48,0.37705523,3.5104759,0,2,150140220255120671,2026-08-06,Belém,,0.93924576,1367336,25.8314714285714,87.5657714285714,1,0,1,76.0646285714286,58.4692857142857,28.0470285714286,31.3451285714286,20,,,,,12639,2025-12-14,2025,12,Belém,PA,1303389,-1.4558,-48.4902,3.68,Attention (Yellow),27.4,14.0
1766275200000,202552,37,37,37.0,37,0.058341816,2.7059917,0,2,150140220255220671,2026-08-06,Belém,,0.7160955,1367336,24.2044142857143,93.5526,1,0,1,83.3499428571429,69.3114,26.0310857142857,28.6171428571429,14,,,,,12639,2025-12-21,2025,12,Belém,PA,1303389,-1.4558,-48.4902,2.84,Attention (Yellow),27.0,36.3
1766880000000,202553,65,65,65.0,65,0.9395102,4.7537694,0,2,150140220255320671,2026-08-06,Belém,,1.3384151,1367336,25.1754571428571,90.5939142857143,1,0,1,78.9722,64.8251857142857,27.3084714285714,30.0711857142857,24,,,,,12639,2025-12-28,2025,12,Belém,PA,1303389,-1.4558,-48.4902,4.99,Attention (Yellow),25.9,62.2
1767484800000,202601,72,72,72.0,72,0.9807415,5.2657137,0,2,150140220260120671,2026-08-06,Belém,,1.4589525,1367336,25.0333142857143,89.3815142857143,1,1,1,76.7240142857143,59.8821714285714,27.3035428571429,30.3947428571429,28,,,,,12639,2026-01-04,2026,1,Belém,PA,1303389,-1.4558,-48.4902,5.52,Attention (Yellow),27.0,8.4
1768089600000,202602,57,57,57.0,57,0.4538938,4.16869,0,2,150140220260220671,2026-08-06,Belém,,0.978727,1367336,25.2514,90.0196714285714,1,0,1,80.0660857142857,65.4869571428571,27.2070428571429,30.0912,17,,,,,12639,2026-01-11,2026,1,Belém,PA,1303389,-1.4558,-48.4902,4.37,Attention (Yellow),26.8,18.7
1768694400000,202603,86,86,86.0,86,0.9561096,6.2896028,0,2,150140220260320671,2026-08-06,Belém,,1.3209283,1367336,25.0739428571429,91.5563428571429,1,1,2,83.5026142857143,70.5874,26.6157857142857,29.1505,37,,,,,12639,2026-01-18,2026,1,Belém,PA,1303389,-1.4558,-48.4902,6.6,Attention (Yellow),26.2,55.9
1769299200000,202604,83,83,83.0,83,0.8703851,6.0701976,0,4,150140220260420671,2026-08-06,Belém,,1.2005976,1367336,24.9244285714286,92.5957428571429,1,0,2,83.6946857142857,68.7401,26.7490571428571,29.8328571428571,39,,,,,12639,2026-01-25,2026,1,Belém,PA,1303389,-1.4558,-48.4902,6.37,Epidemic (Red),26.1,57.6
1769904000000,202605,78,78,78.0,78,0.5456945,5.704523,0,4,150140220260520671,2026-08-06,Belém,,1.0185869,1367336,24.7922714285714,92.8458857142857,1,0,2,84.5215571428571,72.4741571428571,26.5907142857143,29.0452142857143,36,,,,,12639,2026-02-01,2026,2,Belém,PA,1303389,-1.4558,-48.4902,5.98,Epidemic (Red),26.5,39.7
1770508800000,202606,92,92,92.0,92,0.79542935,6.728412,0,4,150140220260620671,2026-08-06,Belém,,1.1334529,1367336,23.8696714285714,94.6153857142857,0,0,2,88.0619714285714,75.8337857142857,25.4147,28.1670714285714,36,,,,,12639,2026-02-08,2026,2,Belém,PA,1303389,-1.4558,-48.4902,7.06,Epidemic (Red),25.7,93.3
1771113600000,202607,112,112,112.0,112,0.9759089,8.191111,0,4,150140220260720671,2026-08-06,Belém,,1.3267795,1367336,23.8995428571429,94.6216,0,1,2,88.5726142857143,77.2138857142857,25.363,27.7651714285714,51,,,,,12639,2026-02-15,2026,2,Belém,PA,1303389,-1.4558,-48.4902,8.59,Epidemic (Red),25.4,79.2
1771718400000,202608,112,112,112.0,112,0.90097547,8.191111,0,4,150140220260820671,2026-08-06,Belém,,1.1966548,1367336,24.0020714285714,94.0704,1,0,2,88.3526,77.9936714285714,25.2521,27.3192857142857,64,,,,,12639,2026-02-22,2026,2,Belém,PA,1303389,-1.4558,-48.4902,8.59,Epidemic (Red),25.1,106.3
1772323200000,202609,90,90,90.0,90,0.16539259,6.5821424,0,4,150140220260920671,2026-08-06,Belém,,0.86961997,1367336,23.9322285714286,94.8957571428571,0,0,2,89.0121142857143,78.4430857142857,25.2949714285714,27.6513857142857,49,,,,,12639,2026-03-01,2026,3,Belém,PA,1303389,-1.4558,-48.4902,6.91,Epidemic (Red),25.2,77.4
1772928000000,202610,134,134,134.0,134,0.96442163,9.800078,0,4,150140220261020671,2026-08-06,Belém,,1.2627393,1367336,24.3795,94.4085,1,1,2,87.3480714285714,75.0873571428571,25.9536571428571,28.6192285714286,63,,,,,12639,2026-03-08,2026,3,Belém,PA,1303389,-1.4558,-48.4902,10.28,Epidemic (Red),25.4,100.3
1773532800000,202611,118,118,118.0,118,0.74164397,8.62992,0,4,150140220261120671,2026-08-06,Belém,,1.08991,1367336,23.8246142857143,95.7747571428571,0,0,2,88.8285857142857,77.9409142857143,25.4526285714286,27.9078,65,,,,,12639,2026-03-15,2026,3,Belém,PA,1303389,-1.4558,-48.4902,9.05,Epidemic (Red),25.7,108.8
1774137600000,202612,77,77,77.0,77,0.003217648,5.631388,0,1,150140220261220671,2026-08-06,Belém,,0.67248166,1367336,24.7115857142857,92.9255285714286,1,0,1,85.3972857142857,72.9095714285714,26.4842,29.2315285714286,45,,,,,12639,2026-03-22,2026,3,Belém,PA,1303389,-1.4558,-48.4902,5.91,Low Risk (Green),25.6,101.0
1774742400000,202613,80,80,80.0,80,0.020759098,5.850793,0,1,150140220261320671,2026-08-06,Belém,,0.7419707,1367336,24.3017285714286,94.2651,1,0,2,87.1243571428571,75.127,26.0074428571429,28.4707857142857,46,,,,,12639,2026-03-29,2026,3,Belém,PA,1303389,-1.4558,-48.4902,6.14,Low Risk (Green),26.0,86.2
1775347200000,202614,119,119,119.0,119,0.9651083,8.703054,0,4,150140220261420671,2026-08-06,Belém,,1.2836764,1367336,24.4321857142857,94.5014857142857,1,1,2,87.2234571428571,73.3859142857143,26.1269,28.9621571428571,65,,,,,12639,2026-04-05,2026,4,Belém,PA,1303389,-1.4558,-48.4902,9.13,Epidemic (Red),25.7,75.6
1775952000000,202615,93,93,93.0,93,0.5487703,6.801547,0,4,150140220261520671,2026-08-06,Belém,,1.0181758,1367336,24.2857142857143,95.6558571428571,1,0,2,89.3318,77.9370142857143,25.8359571428571,28.3427142857143,47,,,,,12639,2026-04-12,2026,4,Belém,PA,1303389,-1.4558,-48.4902,7.14,Epidemic (Red),26.2,80.8
1776556800000,202616,95,95,95.0,95,0.38232452,6.947817,0,4,150140220261620671,2026-08-06,Belém,,0.9580231,1367336,24.0616714285714,96.1893,1,0,2,89.9284428571429,79.4619142857143,25.4749571428571,27.4931285714286,47,,,,,12639,2026-04-19,2026,4,Belém,PA,1303389,-1.4558,-48.4902,7.29,Epidemic (Red),25.6,162.7
1777161600000,202617,105,105,105.0,105,0.65714395,7.679166,0,4,150140220261720671,2026-08-06,Belém,,1.058159,1367336,25.5863571428571,90.8250571428571,1,0,2,90.8250571428571,90.8250571428571,25.5863571428571,25.5863571428571,55,,,,,12639,2026-04-26,2026,4,Belém,PA,1303389,-1.4558,-48.4902,8.06,Epidemic (Red),25.6,122.2
1777766400000,202618,87,87,87.0,87,0.22350696,6.3627377,0,4,150140220261820671,2026-08-06,Belém,,0.8941704,1367336,25.3897571428571,92.1344142857143,1,0,2,92.1344142857143,92.1344142857143,25.3897571428571,25.3897571428571,45,,,,,12639,2026-05-03,2026,5,Belém,PA,1303389,-1.4558,-48.4902,6.67,Epidemic (Red),25.8,117.0
1778371200000,202619,86,86,86.0,86,0.22586057,6.2896028,0,4,150140220261920671,2026-08-06,Belém,,0.89461994,1367336,24.4985285714286,95.2810857142857,1,0,2,88.6238285714286,76.7096142857143,26.0693,28.8092,44,,,,,12639,2026-05-10,2026,5,Belém,PA,1303389,-1.4558,-48.4902,6.6,Epidemic (Red),25.6,77.9
1778976000000,202620,93,93,93.0,93,0.54398066,6.801547,0,4,150140220262020671,2026-08-06,Belém,,1.0163612,1367336,24.8925,93.5893285714286,1,0,2,85.2705142857143,71.1529714285714,26.9585714285714,29.8666714285714,54,,,,,12639,2026-05-17,2026,5,Belém,PA,1303389,-1.4558,-48.4902,7.14,Epidemic (Red),26.3,109.6
1779580800000,202621,58,56,66.0,56,0.007529973,4.241825,0,2,150140220262120671,2026-08-06,Belém,,0.665917,1367336,24.8279714285714,94.5846714285714,1,0,1,88.5629571428571,77.0974,26.3742142857143,29.0760571428571,32,,,,,12639,2026-05-24,2026,5,Belém,PA,1303389,-1.4558,-48.4902,4.45,Attention (Yellow),26.8,82.2
1780185600000,202622,65,60,77.0,60,0.096767776,4.7537694,0,2,150140220262220671,2026-08-06,Belém,,0.8061491,1367336,24.9842285714286,93.3172571428571,1,0,1,85.5797,74.7905428571429,26.8046714285714,29.4195,47,,,,,12639,2026-05-31,2026,5,Belém,PA,1303389,-1.4558,-48.4902,4.99,Attention (Yellow),26.7,87.8
1780790400000,202623,59,51,78.0,50,0.1740772,4.31496,0,2,150140220262320671,2026-08-06,Belém,,0.84771967,1367336,25.8511285714286,89.0231142857143,1,0,1,86.5005,83.6275857142857,26.4314428571429,27.1277428571429,24,,,,,12639,2026-06-07,2026,6,Belém,PA,1303389,-1.4558,-48.4902,4.53,Attention (Yellow),26.8,51.1
1781395200000,202624,55,45,78.0,42,0.24014299,4.0224204,0,2,150140220262420671,2026-08-06,Belém,,0.87823755,1367336,26.5555428571429,85.3058857142857,1,0,1,85.3058857142857,85.3058857142857,26.5555428571429,26.5555428571429,27,,,,,12639,2026-06-14,2026,6,Belém,PA,1303389,-1.4558,-48.4902,4.22,Attention (Yellow),27.1,22.3
1782000000000,202625,31,19,57.0,15,0.0019846796,2.2671824,0,2,150140220262520671,2026-08-06,Belém,,0.53630364,1367336,26.4214142857143,85.3074142857143,1,0,1,85.3074142857143,85.3074142857143,26.4214142857143,26.4214142857143,7,,,,,12639,2026-06-21,2026,6,Belém,PA,1303389,-1.4558,-48.4902,2.38,Attention (Yellow),26.6,36.4
1782604800000,202626,54,40,86.0,33,0.63773257,3.9492853,0,2,150140220262620671,2026-08-06,Belém,,1.0711366,1367336,26.5204428571429,83.5306428571429,1,0,1,83.5306428571429,83.5306428571429,26.5204428571429,26.5204428571429,22,,,,,12639,2026-06-28,2026,6,Belém,PA,1303389,-1.4558,-48.4902,4.14,Attention (Yellow),26.8,34.5
1783209600000,202627,55,38,89.0,28,0.8376018,4.0224204,0,2,150140220262720671,2026-08-06,Belém,,1.2170037,1367336,26.5457428571429,83.8792857142857,1,0,1,83.8792857142857,83.8792857142857,26.5457428571429,26.5457428571429,22,,,,,12639,2026-07-05,2026,7,Belém,PA,1303389,-1.4558,-48.4902,4.22,Attention (Yellow),27.4,32.7
1783814400000,202628,39,17,81.0,7,0.17375332,2.8522615,0,2,150140220262820671,2026-08-06,Belém,,0.8176481,1367336,26.7572,81.4989,1,0,1,81.4989,81.4989,26.7572,26.7572,7,,,,,12639,2026-07-12,2026,7,Belém,PA,1303389,-1.4558,-48.4902,2.99,Attention (Yellow),27.5,17.8
1784419200000,202629,36,13,87.0,0,0.08847466,2.6328568,0,2,150140220262920671,2026-08-06,Belém,,0.7451219,1367336,26.5386571428571,81.9783142857143,1,0,1,81.9783142857143,81.9783142857143,26.5386571428571,26.5386571428571,0,,,,,12639,2026-07-19,2026,7,Belém,PA,1303389,-1.4558,-48.4902,2.76,Attention (Yellow),27.3,15.5
1785024000000,202630,39,13,91.0,0,0.33859354,2.8522615,0,2,150140220263020671,2026-08-06,Belém,,0.91240704,1367336,26.6467428571429,81.7337428571429,1,0,1,81.7337428571429,81.7337428571429,26.6467428571429,26.6467428571429,0,,,,,12639,2026-07-26,2026,7,Belém,PA,1303389,-1.4558,-48.4902,2.99,Attention (Yellow),27.1,28.8
1672531200000,202301,42,42,42.0,42,0.9260466,1.89225,0,1,130260320230119740,2024-01-18,Manaus,0,1.4076413,2219580,23.8571428571429,95.90974,0,0,0,85.8633342857143,68.6823111428571,25.7261902857143,29.4285714285714,19,,,,,21344,2023-01-01,2023,1,Manaus,AM,2063547,-3.119,-60.0217,2.04,Low Risk (Green),25.8,11.1
1673136000000,202302,36,36,36.0,36,0.61721116,1.6219285,0,1,130260320230219747,2024-01-25,Manaus,0,1.0736997,2219580,24.4285714285714,91.9764594285714,1,0,0,84.1635737142857,70.9490498571429,26.2142857142857,29.5714285714286,11,,,,,21344,2023-01-08,2023,1,Manaus,AM,2063547,-3.119,-60.0217,1.74,Low Risk (Green),26.1,51.9
